customer_id,customer_name,product_category,purchase_amount,delivery_status,payment_status,customer_age,customer_gender,product_rating,shipping_region,loyalty_status,country
3844,Jennifer Davis,books,194,shipped,completed,41,Female,3,South,Gold,Russia
3845,David Brown,clothing,270,delivered,completed,46,Female,4,North,Platinum,Mexico
3848,Vivaan Patel,appliances,85,shipped,completed,37,Female,3,North,Gold,India
3849,Sarah Smith,electronics,282,delivered,cancelled,37,Male,4,North,Gold,Italy
3851,Jessica Williams,appliances,35,delivered,completed,40,Male,1,West,Silver,USA
3853,Jennifer Williams,books,269,delivered,completed,66,Female,1,North,Platinum,Mexico
3855,Jessica Davis,clothing,85,delivered,pending,41,Female,4,East,Gold,South Africa
3856,Daniel Smith,electronics,144,delivered,completed,57,Female,1,West,Silver,Canada
3862,Jennifer Smith,appliances,61,delivered,completed,27,Male,2,West,Silver,France
3864,John Miller,books,204,delivered,completed,32,Female,2,West,Platinum,Spain
3874,Sarah Miller,appliances,265,cancelled,completed,44,Female,2,South,Silver,Spain
3877,Emily Davis,clothing,273,cancelled,pending,56,Female,2,South,Gold,Brazil
3886,Sarah Jones,electronics,269,delivered,completed,42,Female,3,South,Gold,Russia
3890,Emily Brown,books,134,pending,completed,49,Male,4,West,Silver,Italy
3892,Emily Brown,books,264,delivered,completed,49,Male,1,East,Platinum,South Africa
3897,Sarah Brown,clothing,297,delivered,completed,58,Male,3,North,Gold,Brazil
3899,Jennifer Garcia,clothing,85,delivered,completed,66,Female,2,North,Gold,Australia
3900,Sarah Garcia,clothing,186,delivered,completed,33,Male,4,East,Silver,Russia
3901,Jennifer Smith,clothing,92,delivered,completed,47,Female,2,West,Platinum,China
3908,Jennifer Davis,electronics,142,cancelled,completed,27,Female,1,South,Silver,Canada
3909,Emily Garcia,appliances,237,delivered,completed,69,Female,3,East,Gold,Canada
3914,Emily Brown,appliances,24,delivered,completed,44,Female,1,South,Silver,South Africa
3928,Michael Jones,clothing,153,delivered,completed,45,Male,3,West,Platinum,Australia
3930,Michael Davis,appliances,210,delivered,completed,46,Male,4,South,Silver,China
3931,Emily Smith,clothing,206,pending,completed,57,Female,3,West,Platinum,France
3932,David Garcia,books,108,delivered,completed,20,Female,4,West,Gold,China
3938,Sarah Miller,electronics,199,delivered,completed,42,Female,3,East,Platinum,Spain
3940,Jessica Brown,electronics,53,delivered,completed,60,Female,2,West,Platinum,South Korea
3941,Emily Miller,electronics,89,delivered,completed,39,Male,1,South,Platinum,Canada
3942,Emily Jones,books,190,cancelled,completed,49,Female,2,East,Gold,Russia
3946,David Brown,clothing,38,delivered,completed,69,Male,1,North,Platinum,Canada
3949,Jessica Brown,clothing,100,pending,completed,57,Female,3,East,Gold,USA
3950,Daniel Davis,appliances,194,delivered,cancelled,55,Male,2,North,Silver,China
3951,Daniel Brown,clothing,241,cancelled,completed,38,Female,3,East,Platinum,Japan
3954,Emily Davis,clothing,202,delivered,completed,20,Male,4,South,Gold,France
3959,David Williams,books,153,delivered,completed,38,Female,3,South,Platinum,France
3964,Aarav Sharma,clothing,202,delivered,completed,30,Male,4,East,Silver,India
3967,Emily Miller,electronics,254,shipped,completed,22,Female,3,South,Platinum,UK
3973,Emily Jones,books,36,cancelled,completed,55,Female,3,North,Silver,Brazil
3976,Daniel Smith,books,29,delivered,completed,30,Male,2,East,Platinum,France
3978,John Davis,electronics,229,pending,cancelled,32,Female,3,North,Platinum,Russia
3980,John Williams,electronics,260,delivered,completed,30,Male,4,South,Silver,Australia
3984,Michael Jones,books,235,delivered,cancelled,43,Female,1,East,Silver,Spain
3985,Jessica Smith,appliances,99,delivered,completed,36,Male,4,South,Gold,Germany
3988,Emily Williams,books,37,delivered,pending,30,Male,1,North,Gold,Brazil
3995,Vidya Patel,clothing,53,delivered,completed,58,Male,1,West,Silver,India
3998,Daniel Garcia,electronics,231,delivered,cancelled,57,Female,1,North,Gold,UK
4017,Jessica Garcia,books,78,delivered,completed,27,Male,4,South,Gold,USA
4020,Jennifer Brown,books,270,delivered,pending,34,Male,1,South,Gold,China
4021,David Williams,clothing,199,shipped,completed,31,Male,3,West,Platinum,Australia
4023,Jennifer Smith,clothing,168,delivered,completed,20,Male,1,North,Gold,Australia
4024,Jennifer Brown,appliances,90,delivered,completed,60,Female,3,East,Platinum,Australia
4025,Jennifer Miller,books,140,shipped,completed,68,Female,1,East,Gold,USA
4027,Michael Garcia,electronics,112,delivered,completed,68,Female,3,North,Silver,South Africa
4050,Emily Davis,appliances,75,shipped,completed,18,Male,1,West,Gold,China
4052,John Davis,electronics,178,delivered,pending,64,Male,2,North,Platinum,Japan
4053,Daniel Jones,appliances,78,delivered,completed,63,Male,3,North,Gold,France
4055,Sarah Williams,books,159,shipped,completed,48,Female,1,South,Silver,Italy
4059,David Garcia,books,93,delivered,completed,32,Female,2,South,Silver,South Africa
4060,Sarah Miller,appliances,186,delivered,completed,61,Male,1,North,Platinum,Canada
4063,Daniel Miller,appliances,141,delivered,completed,32,Female,4,East,Gold,UK
4067,Michael Williams,electronics,112,delivered,completed,24,Male,4,West,Silver,Italy
4073,Sarah Johnson,books,156,cancelled,completed,40,Female,1,West,Gold,Japan
4083,Jessica Garcia,appliances,144,cancelled,completed,23,Male,2,West,Silver,Spain
4090,Michael Garcia,appliances,39,delivered,completed,38,Male,3,East,Gold,South Korea
4093,John Jones,books,111,delivered,completed,55,Female,1,East,Platinum,Canada
4095,Jessica Williams,electronics,88,delivered,pending,61,Male,1,South,Gold,Germany
4096,Jennifer Miller,appliances,56,delivered,completed,44,Male,1,North,Platinum,UK
4097,John Johnson,appliances,272,shipped,completed,56,Female,4,West,Gold,Australia
4098,John Garcia,electronics,271,delivered,completed,59,Female,3,West,Silver,Russia
4099,Michael Jones,clothing,159,pending,completed,59,Male,3,West,Gold,Brazil
4102,Sarah Johnson,electronics,197,delivered,pending,24,Male,2,East,Silver,France
4103,Aditi Kumar,books,125,delivered,cancelled,68,Female,4,North,Platinum,India
4107,Jennifer Garcia,clothing,66,delivered,pending,30,Female,3,North,Gold,Brazil
4108,Michael Jones,appliances,24,shipped,cancelled,49,Male,1,West,Silver,Mexico
4113,Michael Brown,clothing,227,delivered,pending,66,Female,4,South,Platinum,South Korea
4116,Emily Jones,electronics,189,delivered,completed,30,Female,2,North,Platinum,South Africa
4119,Jennifer Smith,appliances,160,cancelled,completed,56,Male,2,West,Gold,Brazil
4124,John Brown,books,77,delivered,pending,53,Male,1,East,Silver,USA
4125,Jessica Johnson,electronics,82,shipped,completed,55,Female,3,West,Gold,Brazil
4126,Daniel Williams,appliances,299,pending,completed,24,Female,2,East,Silver,Italy
4127,Vidya Singh,clothing,91,pending,completed,47,Female,4,East,Platinum,India
4134,John Smith,electronics,88,delivered,completed,46,Female,4,West,Gold,USA
4135,David Brown,clothing,264,pending,completed,21,Female,4,South,Platinum,USA
4139,Daniel Brown,electronics,279,delivered,completed,28,Male,3,West,Gold,Mexico
4141,Daniel Jones,clothing,36,pending,completed,58,Male,4,West,Platinum,Italy
4144,Sarah Williams,electronics,126,pending,pending,50,Male,1,North,Platinum,Brazil
4149,Aarav Singh,books,50,delivered,completed,46,Male,1,West,Silver,India
4151,Daniel Garcia,electronics,153,delivered,completed,49,Male,4,South,Silver,UK
4155,Emily Jones,books,291,cancelled,completed,68,Male,3,East,Platinum,Mexico
4166,Emily Brown,electronics,176,shipped,cancelled,60,Male,1,North,Platinum,China
4167,Sarah Davis,clothing,78,delivered,completed,49,Female,1,South,Platinum,Australia
4179,Jennifer Brown,books,204,delivered,completed,52,Male,4,South,Silver,China
4181,Jessica Smith,electronics,118,delivered,completed,24,Female,4,East,Gold,France
4185,Jennifer Johnson,appliances,61,pending,completed,42,Female,3,East,Gold,Japan
4186,Jessica Garcia,clothing,158,delivered,pending,48,Male,3,West,Platinum,USA
4188,Sarah Johnson,appliances,91,cancelled,pending,39,Male,3,West,Silver,Canada
4207,Emily Smith,electronics,102,delivered,completed,42,Female,2,West,Silver,Russia
4210,Michael Jones,electronics,131,delivered,completed,38,Female,2,West,Gold,Mexico
4213,Emily Miller,clothing,187,pending,completed,26,Female,3,South,Platinum,Germany
4216,Emily Johnson,appliances,189,shipped,pending,36,Female,2,East,Silver,Germany
4224,David Williams,books,37,delivered,pending,35,Female,2,South,Gold,France
4227,Jessica Brown,electronics,215,cancelled,completed,29,Male,4,East,Silver,Germany
4229,Daniel Miller,books,54,cancelled,completed,31,Male,3,South,Gold,South Africa
4230,David Miller,clothing,234,delivered,cancelled,66,Female,3,North,Platinum,Italy
4235,Michael Garcia,clothing,275,delivered,completed,27,Male,4,North,Silver,China
4238,David Davis,books,243,delivered,pending,23,Female,3,East,Gold,UK
4242,Michael Smith,appliances,115,delivered,completed,46,Male,3,North,Silver,China
4243,Vidya Patel,appliances,45,delivered,completed,24,Male,1,North,Gold,India
4245,Daniel Brown,appliances,142,delivered,completed,23,Female,3,South,Silver,USA
4246,Emily Davis,clothing,205,pending,completed,61,Female,1,East,Platinum,Spain
4260,Emily Miller,books,225,delivered,completed,23,Male,3,South,Silver,Australia
4267,Daniel Miller,appliances,264,shipped,completed,55,Female,2,South,Gold,Japan
4268,Jennifer Garcia,books,64,cancelled,pending,40,Female,4,East,Platinum,Spain
4270,Emily Williams,clothing,253,shipped,completed,55,Female,4,South,Platinum,Russia
4276,Emily Johnson,clothing,195,delivered,completed,63,Female,2,West,Silver,Germany
4279,Jessica Brown,appliances,101,cancelled,completed,30,Male,1,North,Silver,Japan
4281,Jennifer Davis,appliances,226,pending,completed,38,Male,4,East,Platinum,Italy
4282,Emily Brown,electronics,196,cancelled,cancelled,39,Female,4,North,Platinum,UK
4283,Daniel Garcia,electronics,262,shipped,completed,18,Male,4,East,Gold,Germany
4284,Michael Davis,clothing,74,delivered,completed,57,Female,3,North,Platinum,Canada
4288,Aditi Patel,clothing,204,delivered,completed,21,Male,1,North,Gold,India
4292,Jennifer Brown,appliances,27,delivered,completed,36,Male,2,East,Platinum,Brazil
4294,Sarah Johnson,electronics,192,delivered,completed,40,Male,3,South,Gold,UK
4295,Jessica Brown,appliances,242,shipped,completed,49,Male,3,East,Silver,Brazil
4300,John Brown,electronics,264,delivered,cancelled,34,Male,2,South,Silver,Mexico
4302,Sarah Davis,appliances,174,delivered,completed,32,Male,4,North,Gold,Germany
4304,Michael Jones,books,134,delivered,completed,42,Male,1,West,Platinum,UK
4309,Emily Davis,electronics,251,pending,cancelled,33,Female,4,North,Platinum,China
4314,Jennifer Jones,electronics,96,pending,completed,22,Male,2,South,Silver,Germany
4315,Michael Brown,books,28,delivered,completed,40,Female,1,East,Gold,Mexico
4320,Sarah Williams,clothing,191,delivered,pending,53,Female,1,South,Silver,France
4322,John Smith,clothing,95,delivered,completed,32,Male,3,East,Platinum,Mexico
4323,Emily Smith,books,183,delivered,completed,47,Male,4,South,Silver,South Korea
4330,John Johnson,appliances,87,delivered,completed,45,Female,4,West,Platinum,South Korea
4333,Jessica Brown,clothing,278,delivered,completed,50,Female,1,West,Platinum,South Korea
4334,John Miller,appliances,114,delivered,completed,35,Female,1,South,Silver,Germany
4335,Sarah Johnson,books,265,pending,completed,22,Male,2,East,Gold,Canada
4340,Daniel Smith,electronics,292,delivered,cancelled,26,Male,2,West,Gold,Australia
4343,Emily Garcia,appliances,70,pending,pending,32,Female,4,South,Platinum,Australia
4346,Emily Davis,clothing,189,delivered,completed,57,Male,4,North,Gold,South Korea
4351,Jennifer Brown,appliances,76,pending,cancelled,59,Male,1,West,Silver,France
4354,John Miller,books,34,delivered,completed,58,Female,1,South,Silver,USA
4355,Sarah Miller,electronics,198,delivered,cancelled,34,Male,4,West,Platinum,Australia
4365,Emily Miller,appliances,44,shipped,completed,62,Male,1,East,Silver,Mexico
4369,Sarah Smith,electronics,204,shipped,completed,65,Female,1,North,Silver,China
4371,Sarah Smith,clothing,111,cancelled,completed,32,Female,2,South,Gold,Mexico
4381,Aditi Patel,electronics,57,delivered,completed,52,Female,3,South,Gold,India
4384,Daniel Brown,books,240,delivered,completed,20,Female,3,West,Platinum,Australia
4385,Jennifer Garcia,electronics,259,delivered,cancelled,59,Male,1,East,Silver,Brazil
4390,John Jones,clothing,33,shipped,completed,37,Female,3,West,Gold,Russia
4392,Jennifer Brown,electronics,253,delivered,completed,25,Female,1,West,Platinum,USA
4393,Jennifer Miller,clothing,82,shipped,completed,20,Female,4,North,Platinum,South Africa
4394,Sarah Jones,appliances,215,delivered,completed,44,Male,3,East,Platinum,Japan
4398,Daniel Johnson,electronics,71,cancelled,completed,46,Female,2,North,Silver,UK
4404,Emily Jones,appliances,279,delivered,completed,27,Male,2,West,Platinum,Canada
4408,Jennifer Davis,appliances,239,cancelled,completed,18,Male,2,North,Gold,UK
4409,David Smith,clothing,60,delivered,completed,44,Female,1,East,Gold,UK
4412,David Miller,books,214,delivered,completed,54,Female,2,North,Gold,Italy
4417,Jennifer Miller,clothing,127,cancelled,completed,65,Male,1,West,Platinum,Brazil
4427,John Williams,clothing,82,pending,completed,67,Male,1,South,Gold,Brazil
4428,Vivaan Kumar,electronics,124,delivered,completed,28,Female,1,West,Gold,India
4432,Jennifer Garcia,clothing,278,delivered,completed,21,Male,4,South,Platinum,UK
4436,Jennifer Miller,books,279,delivered,completed,29,Female,2,West,Silver,South Africa
4438,Michael Miller,books,64,delivered,completed,54,Male,2,West,Silver,Germany
4440,Sarah Smith,electronics,184,delivered,completed,36,Male,2,West,Platinum,Canada
4445,Jennifer Williams,clothing,298,pending,completed,36,Male,3,East,Platinum,Mexico
4448,Aarav Patel,books,236,cancelled,completed,57,Male,1,North,Silver,India
4449,David Williams,appliances,124,delivered,completed,22,Male,2,West,Platinum,USA
4452,Daniel Miller,electronics,124,delivered,completed,47,Female,2,North,Silver,Australia
4457,Emily Miller,electronics,166,delivered,completed,68,Female,1,South,Gold,South Africa
4458,Daniel Jones,electronics,91,delivered,completed,59,Male,4,East,Platinum,Mexico
4460,Vidya Singh,appliances,46,delivered,pending,49,Male,1,South,Silver,India
4461,Daniel Brown,appliances,48,delivered,completed,62,Female,1,South,Gold,Australia
4463,Michael Smith,appliances,193,delivered,completed,61,Male,4,South,Silver,Australia
4464,Jennifer Brown,appliances,272,delivered,completed,39,Male,1,South,Gold,Mexico
4471,John Jones,appliances,79,delivered,completed,50,Female,4,North,Silver,South Korea
4491,David Davis,books,299,cancelled,completed,44,Female,4,North,Gold,Spain
4496,David Smith,electronics,117,pending,completed,47,Female,2,North,Gold,France
4498,John Johnson,books,218,delivered,completed,23,Male,1,South,Gold,Germany
4499,Jennifer Smith,clothing,20,delivered,pending,64,Female,1,West,Platinum,Canada
4500,David Smith,appliances,79,delivered,completed,51,Female,2,East,Gold,Russia
4503,David Davis,electronics,168,cancelled,completed,40,Male,4,North,Silver,UK
4515,Jennifer Garcia,appliances,128,cancelled,completed,52,Male,3,West,Platinum,Canada
4516,Sarah Garcia,electronics,213,delivered,completed,42,Female,2,South,Platinum,Spain
4522,David Smith,electronics,29,delivered,cancelled,28,Male,3,North,Silver,UK
4528,Aarav Singh,clothing,229,delivered,completed,27,Male,4,East,Platinum,India
4531,Michael Brown,appliances,45,delivered,cancelled,28,Female,1,West,Gold,Mexico
4532,Sarah Brown,appliances,285,delivered,pending,34,Male,2,East,Silver,Italy
4533,Daniel Smith,appliances,194,pending,completed,19,Female,4,North,Gold,South Korea
4537,Jessica Williams,electronics,74,pending,pending,22,Female,3,North,Silver,Russia
4538,John Brown,electronics,50,delivered,pending,38,Male,2,North,Silver,Japan
4540,Michael Jones,electronics,38,shipped,completed,21,Female,3,South,Gold,South Korea
4542,Jennifer Johnson,clothing,175,delivered,completed,22,Male,1,South,Silver,USA
4551,Sarah Garcia,electronics,120,delivered,completed,68,Male,2,North,Silver,Germany
4560,Emily Smith,clothing,219,delivered,completed,57,Female,3,South,Silver,China
4562,Sarah Johnson,appliances,252,delivered,pending,54,Female,2,East,Platinum,Japan
4564,Jessica Garcia,appliances,105,pending,completed,37,Female,3,West,Silver,South Korea
4571,Jessica Jones,books,105,pending,completed,62,Male,2,West,Gold,Spain
4575,Jessica Davis,books,79,delivered,completed,56,Female,1,West,Gold,Italy
4576,John Johnson,electronics,269,delivered,completed,34,Female,2,North,Platinum,UK
4581,John Brown,books,63,shipped,completed,26,Male,2,South,Platinum,Australia
4582,David Williams,electronics,184,delivered,completed,67,Male,3,North,Silver,Japan
4584,John Smith,appliances,223,delivered,completed,34,Female,1,West,Silver,USA
4593,John Miller,books,110,delivered,completed,63,Female,3,South,Silver,South Africa
4596,David Jones,books,275,pending,completed,28,Female,1,South,Silver,Russia
4602,Michael Brown,appliances,27,delivered,completed,69,Male,1,East,Gold,Japan
4606,Aditi Patel,books,42,delivered,pending,49,Female,1,West,Silver,India
4608,Jennifer Davis,appliances,34,delivered,completed,67,Male,3,North,Gold,France
4612,Michael Williams,books,86,cancelled,completed,31,Female,3,West,Gold,Russia
4618,John Williams,clothing,86,delivered,completed,32,Male,3,South,Platinum,Mexico
4620,Jessica Smith,electronics,139,delivered,completed,43,Female,4,East,Platinum,Germany
4623,Daniel Johnson,appliances,241,delivered,completed,56,Male,1,West,Platinum,France
4628,John Johnson,books,169,delivered,completed,37,Male,4,West,Gold,South Korea
4629,Michael Miller,appliances,276,delivered,cancelled,46,Female,4,North,Silver,Brazil
4630,Sarah Williams,appliances,184,delivered,completed,42,Male,4,South,Silver,USA
4631,John Miller,appliances,96,delivered,cancelled,60,Male,3,North,Gold,Brazil
4633,John Brown,books,65,delivered,completed,51,Female,1,South,Silver,Canada
4635,Sarah Johnson,appliances,232,delivered,completed,38,Male,2,West,Platinum,South Korea
4638,Jessica Williams,electronics,31,delivered,completed,68,Female,2,South,Silver,South Africa
4647,John Smith,clothing,241,shipped,completed,39,Male,2,North,Platinum,Japan
4649,David Johnson,electronics,135,pending,completed,22,Male,1,East,Silver,Russia
4651,Sarah Garcia,clothing,72,pending,pending,64,Male,1,North,Platinum,Canada
4658,Jessica Davis,appliances,205,delivered,completed,58,Female,4,East,Platinum,South Korea
4659,Emily Garcia,appliances,280,delivered,pending,68,Female,3,East,Platinum,Canada
4663,Jessica Brown,clothing,269,delivered,completed,59,Male,4,East,Platinum,Australia
4666,Jennifer Williams,appliances,199,delivered,completed,23,Female,1,South,Platinum,Australia
4671,David Brown,appliances,130,delivered,completed,57,Male,3,South,Platinum,Canada
4672,Michael Smith,clothing,229,delivered,completed,41,Male,2,North,Gold,Spain
4674,Emily Garcia,clothing,77,delivered,completed,62,Male,2,West,Gold,Canada
4679,Daniel Davis,books,281,shipped,completed,32,Male,4,South,Silver,Germany
4681,Emily Jones,electronics,69,delivered,completed,40,Male,2,South,Gold,Canada
4685,David Davis,appliances,33,delivered,completed,28,Female,4,East,Platinum,Mexico
4688,Jessica Johnson,clothing,227,cancelled,completed,66,Male,3,North,Silver,Japan
4689,Sarah Miller,clothing,218,delivered,cancelled,29,Female,2,West,Silver,USA
4694,David Miller,appliances,97,delivered,completed,42,Male,4,East,Silver,South Korea
4697,Daniel Williams,clothing,295,delivered,completed,36,Male,3,East,Platinum,China
4711,Daniel Brown,clothing,235,pending,completed,26,Female,4,South,Silver,Russia
4716,Daniel Williams,clothing,122,delivered,completed,29,Female,3,West,Silver,Australia
4717,Michael Garcia,appliances,123,delivered,completed,32,Female,2,East,Platinum,UK
4723,Jennifer Smith,appliances,44,delivered,pending,61,Female,2,North,Platinum,Spain
4725,Jessica Miller,books,119,pending,completed,60,Female,3,West,Silver,South Korea
4726,Michael Jones,appliances,24,delivered,completed,32,Female,2,North,Silver,Japan
4727,Michael Jones,clothing,38,delivered,cancelled,38,Male,3,West,Silver,UK
4731,Jennifer Brown,clothing,140,cancelled,cancelled,53,Female,3,North,Silver,Russia
4733,Daniel Garcia,electronics,168,delivered,cancelled,55,Female,4,West,Silver,USA
4734,John Johnson,electronics,285,delivered,completed,23,Female,3,South,Platinum,Spain
4743,Michael Garcia,books,138,cancelled,completed,48,Male,1,West,Gold,Brazil
4748,Daniel Jones,appliances,270,delivered,completed,34,Female,3,West,Gold,China
4750,David Jones,clothing,251,pending,completed,55,Female,2,North,Gold,Brazil
4754,John Williams,electronics,104,delivered,completed,21,Female,3,South,Gold,Italy
4755,Emily Johnson,appliances,22,cancelled,completed,48,Male,4,North,Platinum,Germany
4757,Emily Garcia,books,176,delivered,cancelled,34,Female,3,South,Silver,UK
4767,Daniel Jones,appliances,132,cancelled,completed,34,Female,2,South,Silver,South Korea
4773,David Miller,appliances,127,delivered,completed,64,Male,3,South,Gold,South Korea
4776,Emily Brown,appliances,215,shipped,completed,25,Female,1,South,Gold,Germany
4777,Jennifer Davis,electronics,114,delivered,completed,48,Female,4,West,Platinum,Australia
4779,John Brown,electronics,51,delivered,completed,38,Male,3,West,Platinum,USA
4780,Emily Davis,appliances,250,delivered,completed,52,Female,3,North,Platinum,Japan
4784,Daniel Johnson,appliances,180,delivered,completed,53,Male,2,West,Gold,Canada
4788,Daniel Garcia,electronics,160,delivered,pending,34,Female,3,East,Silver,Italy
4791,John Garcia,appliances,103,delivered,completed,57,Female,1,West,Gold,USA
4793,Emily Jones,books,97,delivered,pending,22,Male,1,North,Silver,UK
4794,David Davis,books,49,pending,completed,42,Female,3,South,Gold,Spain
4795,Michael Davis,books,155,delivered,cancelled,27,Male,1,South,Silver,Brazil
4796,Jennifer Williams,clothing,159,delivered,completed,36,Male,1,North,Gold,Japan
4803,David Davis,clothing,147,delivered,completed,42,Female,1,West,Platinum,Russia
4804,Emily Jones,clothing,123,cancelled,completed,43,Male,1,East,Platinum,Spain
4806,Emily Smith,clothing,114,shipped,completed,33,Male,2,East,Silver,South Korea
4810,Aarav Patel,clothing,260,shipped,completed,62,Male,4,West,Gold,India
4823,Jennifer Williams,appliances,298,delivered,pending,38,Male,3,North,Platinum,Italy
4824,Daniel Johnson,books,145,cancelled,completed,48,Female,3,East,Platinum,Russia
4825,Jessica Smith,electronics,160,shipped,completed,56,Male,1,East,Platinum,Australia
4828,Emily Garcia,books,82,delivered,completed,68,Male,4,South,Gold,Canada
4831,Aditi Singh,appliances,59,cancelled,completed,43,Male,2,North,Platinum,India
4834,Emily Williams,clothing,27,delivered,completed,50,Male,1,East,Silver,Spain
4835,Sarah Davis,books,123,delivered,cancelled,66,Female,1,South,Silver,Russia
4836,David Williams,clothing,244,cancelled,completed,37,Male,4,East,Gold,Italy
4838,Jennifer Brown,clothing,255,delivered,cancelled,25,Female,4,South,Platinum,Canada
4853,Sarah Brown,books,87,shipped,completed,26,Male,2,East,Silver,France
4854,Jennifer Davis,books,245,cancelled,cancelled,57,Female,3,South,Silver,Italy
4860,Jennifer Johnson,electronics,34,pending,completed,68,Female,3,East,Platinum,Germany
4868,Sarah Garcia,appliances,156,shipped,cancelled,66,Female,4,South,Silver,South Korea
4871,Emily Williams,clothing,169,delivered,completed,66,Female,3,West,Silver,UK
4873,John Johnson,books,240,delivered,completed,26,Female,2,South,Gold,France
4877,Michael Brown,electronics,271,cancelled,completed,58,Female,1,South,Platinum,South Africa
4884,Daniel Williams,appliances,93,delivered,pending,56,Female,2,North,Silver,South Africa
4885,Emily Miller,clothing,30,cancelled,completed,23,Male,2,North,Silver,Brazil
4886,Daniel Brown,clothing,275,delivered,completed,64,Male,2,North,Silver,Australia
4895,Michael Smith,appliances,291,cancelled,pending,35,Female,2,North,Platinum,Italy
4899,Aarav Patel,books,199,delivered,completed,31,Female,4,South,Platinum,India
4900,Sarah Williams,electronics,77,shipped,completed,55,Male,3,West,Silver,USA
4902,Daniel Williams,books,80,shipped,cancelled,51,Male,2,West,Platinum,South Korea
4903,David Miller,appliances,140,pending,completed,39,Female,1,East,Gold,UK
4904,Aarav Patel,electronics,226,delivered,completed,33,Female,3,East,Silver,India
4906,Sarah Miller,appliances,89,delivered,pending,66,Female,3,West,Platinum,Germany
4908,Sarah Williams,books,39,delivered,completed,33,Male,1,South,Gold,Spain
4914,Emily Brown,electronics,164,shipped,cancelled,65,Female,2,West,Gold,Canada
4919,Jessica Miller,appliances,25,delivered,completed,39,Male,3,North,Platinum,China
4921,Emily Garcia,books,157,shipped,completed,47,Male,1,East,Gold,Mexico
4925,Michael Johnson,clothing,87,delivered,completed,35,Female,1,West,Silver,USA
4931,Michael Miller,appliances,215,pending,completed,32,Female,3,North,Gold,Spain
4932,Jessica Brown,electronics,267,delivered,completed,22,Male,2,West,Platinum,Canada
4935,Emily Miller,electronics,282,delivered,completed,58,Male,1,South,Platinum,UK
4941,John Johnson,electronics,265,delivered,completed,62,Female,1,South,Gold,Mexico
4950,Michael Jones,books,29,shipped,cancelled,62,Female,2,North,Silver,Australia
4959,Sarah Garcia,electronics,45,delivered,completed,46,Female,1,East,Silver,UK
4962,Aarav Patel,appliances,283,delivered,completed,53,Female,4,South,Gold,India
4963,Jennifer Jones,electronics,157,pending,completed,33,Male,1,West,Gold,Russia
4965,Daniel Garcia,clothing,261,delivered,pending,37,Female,3,West,Platinum,Australia
4966,Jennifer Johnson,appliances,73,delivered,completed,42,Female,3,North,Gold,UK
4969,Jennifer Davis,clothing,162,delivered,completed,49,Female,2,West,Silver,USA
4970,Emily Miller,clothing,100,delivered,completed,67,Male,2,East,Gold,Australia
4971,John Johnson,appliances,264,delivered,completed,38,Female,3,West,Silver,France
4974,Emily Jones,books,106,delivered,completed,36,Male,1,West,Platinum,South Africa
4976,Jessica Johnson,books,72,delivered,completed,38,Male,2,West,Gold,South Africa
4978,Jennifer Brown,appliances,99,delivered,cancelled,23,Female,4,East,Silver,UK
4981,David Brown,clothing,160,delivered,completed,26,Male,3,West,Silver,China
4982,Emily Brown,electronics,127,shipped,pending,52,Male,1,West,Silver,Japan
4989,Daniel Williams,books,226,delivered,completed,67,Female,2,East,Platinum,Italy
4992,Emily Jones,electronics,115,delivered,completed,45,Female,3,West,Silver,Canada
4994,Sarah Johnson,electronics,212,delivered,cancelled,18,Female,1,West,Gold,Canada
4998,Jennifer Garcia,clothing,40,pending,completed,24,Male,4,West,Silver,UK
4999,Emily Garcia,clothing,171,shipped,pending,55,Male,1,North,Platinum,Germany
5001,Jessica Jones,appliances,143,delivered,completed,18,Female,3,North,Silver,UK
5002,Jennifer Johnson,books,165,delivered,completed,68,Male,2,West,Gold,Mexico
5005,Sarah Johnson,appliances,130,delivered,completed,63,Female,3,West,Platinum,France
5006,Jessica Brown,clothing,135,cancelled,completed,49,Female,2,West,Platinum,Canada
5012,Daniel Garcia,books,139,delivered,pending,54,Male,2,West,Gold,Spain
5014,Sarah Davis,electronics,118,delivered,completed,67,Female,2,West,Gold,Australia
5021,Vidya Sharma,appliances,140,pending,cancelled,23,Male,4,North,Silver,India
5022,Aditi Singh,books,128,pending,completed,21,Male,4,West,Gold,India
5025,Aarav Sharma,clothing,287,delivered,completed,64,Male,4,South,Silver,India
5029,John Brown,appliances,155,delivered,cancelled,37,Male,2,East,Platinum,South Africa
5036,Daniel Davis,books,179,delivered,completed,64,Male,3,East,Silver,Italy
5040,Emily Jones,books,157,delivered,cancelled,18,Female,4,South,Platinum,Russia
5041,Michael Smith,appliances,267,delivered,completed,52,Male,4,North,Silver,Russia
5051,Michael Davis,appliances,190,cancelled,completed,64,Female,1,North,Gold,Canada
5054,Jessica Davis,electronics,261,delivered,completed,62,Female,1,East,Silver,South Africa
5057,Michael Miller,clothing,221,cancelled,completed,67,Male,4,North,Platinum,Australia
5059,Michael Garcia,books,88,delivered,completed,30,Male,2,West,Gold,China
5060,Sarah Williams,books,40,delivered,completed,40,Female,1,South,Platinum,Germany
5068,Michael Davis,electronics,181,cancelled,completed,24,Female,3,West,Silver,Australia
5074,Emily Brown,electronics,189,delivered,completed,29,Male,2,North,Silver,Australia
5079,Jessica Johnson,clothing,181,delivered,completed,18,Male,1,West,Gold,France
